galactic year,galaxy,existence expectancy index,existence expectancy at birth,Gross income per capita,Income Index,Expected years of education (galactic years),Mean years of education (galactic years),Intergalactic Development Index (IDI),Education Index,"Intergalactic Development Index (IDI), Rank",y,make_code
1011030,HIZSS 003,1.1362105019063629,91.81029919467218,39115.0829365862,1.0025274437498402,21.44502921579932,16.439823903400022,1.1047131745905938,1.0004324495075978,34.895019461054915,0.16493577105756665,69
1011030,NGC 3109,0.9848404388019104,84.47557955425637,21820.70938995421,0.7720387707280969,14.575349311124615,7.547225337565546,0.7568552236015628,0.5972011669075552,163.40782596893828,0.0404025253886513,117
1011030,Boötes IV,0.8600395142230256,83.25114288712022,31816.3296298724,0.8170318212661897,13.98555417918826,8.541336787479262,0.8698219846134537,0.7183734373692074,137.60548809543448,0.04969854395846185,32
1011030,UGC 9240 (DDO 190),0.858769935271395,74.00866444636691,21554.38061845133,0.6345629562522136,14.213374199142681,7.943653405891597,0.7915121918490631,0.5904492999458111,213.85291707663345,0.030784601981171836,164
1011030,Andromeda XVIII[60],0.8694633377886559,76.5697990232295,20286.90821987513,0.7689088766710844,12.765996041309144,9.787914954070724,0.8064200157844313,0.7557650616493057,199.38703727182568,0.0290765548816323,13
1011030,Ursa Major I Dwarf (UMa I dSph),0.9884490269013244,84.16831123797603,26452.14020321741,0.9578951304567492,17.7389133243365,11.399413120641801,0.9071623805633916,0.7861670119869869,159.91457591556926,0.04753408250737379,173
1011030,ESO 540-030 (KDG 2),0.8561900906446591,80.9105188239092,24928.005763441466,0.8280093901534601,16.345511700668453,13.45245535911054,0.8584960209562884,0.7971445636967829,169.2576016203699,0.04988538063297554,60
1011030,UGC 8651 (DDO 181),0.6370486608742005,62.145003459076484,16409.041786557376,0.6780482801111493,11.400179442310922,6.9271331716380455,0.6332484956632735,0.5461202968617076,208.7936328840965,0.028311403330078533,161
1011030,MB 1 (KK98 21),0.9729464841481328,84.78222004225405,36763.845154014314,0.9984492288626788,15.61783746885216,15.64965595827002,0.9546385837630356,0.9012953183839844,114.38050705598295,0.17208359355010372,106
1011030,KKH 12,0.7060415538343838,60.198497953898155,25762.770536875283,0.6030119497964015,13.197222634667439,7.443527010902946,0.5264373418468403,0.5467358608738578,222.73682451964345,0.027815756834139616,86
1011030,Andromeda XIX[60],1.1430182924984715,86.88656628966513,42883.60989049157,1.0346619043804774,18.551151156083208,13.341606635873418,0.9862226415484054,0.9446333966646244,84.23295851591487,0.16581009245474165,10
1011030,Andromeda XV,1.0869235213849455,85.85877565379214,46720.5269463417,1.055219689848766,20.43542939153201,15.588565071982664,1.0321773687277565,1.0741113998499152,69.3869070883246,0.19075565324532304,11
1011030,Indus II,1.049015135351153,90.7063015952895,33511.71048729418,0.9499213637093236,19.458717546896718,13.931823755915158,1.020629843600612,0.8948081058941093,77.94547947677255,0.08205218615417709,82
1011030,Tucana Dwarf,1.0853536929474359,87.94213955872068,87942.72324911761,1.177146937674582,16.900896212457116,15.567887383286395,1.086430045702431,1.0456283841101264,66.22491013638981,0.3064625422675257,153
1011030,NGC 5237,1.1088572287294525,89.45099645600239,75097.77723368486,0.9688162021256796,19.604572208891486,16.940258571818347,1.147622777595361,1.1341600058014532,59.8550688081891,0.09971018296013978,124
1011030,Horologium I,0.9371018162261756,85.57264475203642,15349.535443208597,0.7752995653592711,15.607137852037232,9.793678904882801,0.8110123003838831,0.6490230925785119,171.80417439873472,0.045179709198499673,72
1011030,Grus II,0.9876612704025975,73.21081915125276,30552.643454472767,0.8152351409222567,17.488430358505287,11.377012006322055,0.7629614945067954,0.7465081858369449,135.9674418909575,0.037819746486514434,67
1011030,Tucana IV,0.7596172610450534,60.81838297292515,27496.21787006059,0.6537084244700206,14.808973570898347,4.896907966162784,0.7387713522580892,0.6195574933307465,192.53438094941518,0.029577201104784127,156
1011030,IC 1613 (UGC 668),0.7739792298400855,66.65270910964989,9683.675142291253,0.5183088179379332,12.860663468361304,5.751389879131029,0.5681744775215307,0.4755932901393071,202.92115148326286,0.030095460546850968,77
1011030,Cetus III,0.5763589656192337,49.560997958016884,28347.482558887823,0.898933055342472,15.412325764874018,8.214959579366436,0.7198828170241163,0.7619568165814701,205.893030040438,0.029675349366938275,44
1011030,KKR 03 (KK98 230),0.9578217570221592,81.67788742692811,35147.78743717815,0.8445852314337144,16.040443899888267,16.4552604377644,0.8815329292758479,0.9992998709338521,115.11373970071229,0.03540268155775728,88
1011030,Grus I,1.0098526689992444,85.62714901031502,21783.743145336102,0.9728910053207168,17.635780315970074,11.33103626349052,0.9414005002160614,0.8336641519392368,121.25140602636385,0.06874252462184582,66
1011030,Virgo I,0.5818294352035531,59.27991565596535,13763.559005911775,0.4759754002871666,10.023447960203915,5.5019105464774,0.6138677921461437,0.5244894282104728,266.96925752615977,0.029836174230962964,176
1011030,Andromeda II,1.0985141945664074,88.47131045967518,45907.88814925325,1.0007113944358603,21.3685695964902,13.781150262435277,1.0058218321305503,1.1667826649673616,76.4718630620085,0.14388356063625066,2
1011030,Maffei 2,0.9488967427839003,79.03737284120831,13138.522038430758,0.6997870291555688,14.365451569788403,8.127076003423376,0.773855513824387,0.5177128737821152,188.86234335098897,0.03424120613526915,109
1011030,UGCA 86,0.8888877068063884,83.38930270700017,34766.43171362135,0.7454556486668589,12.60390043194155,7.368224230964187,0.7061629230448006,0.6057416391678623,207.78109321163618,0.032900828850629726,171
1011030,IC 342,0.9979665228071994,83.72232273105178,40987.4546602865,0.9697317509153413,16.17226261634895,13.33279742256972,0.9582037821818304,0.9515260164072712,76.71801797547296,0.05541515846229938,79
1011030,Pisces II,0.9976240770392772,88.14683207967433,28875.771213358228,0.9007266160634436,15.878805358864536,11.791018228399734,0.8591899774131775,0.7538944915772516,143.1467129829174,0.04445855711835457,135
1011030,Andromeda XXV,0.931738628230546,76.99954246402949,30384.128964021784,0.8783929207268548,13.85615312367366,10.482989368624215,0.8494886109219054,0.6971607993960643,153.13618994588296,0.04005077473280316,20
1011030,Ursa Minor Dwarf,1.02020900704569,77.22488794979364,106579.76840752923,1.2191916805884504,16.54108738765721,12.370133356066788,0.9934297820516612,0.8381513871031294,92.49140901575308,0.03963141299248263,175
1011030,NGC 2366,0.9494865836343328,79.59063407478509,22172.381422424663,0.6390123703092623,12.62623906371157,14.700046539978276,0.7989932139082804,0.8372697970822601,170.32065010343788,0.0432149985768302,113
1011030,GR 8 (DDO 155),1.0030298298158364,82.07633263228574,36614.74834232625,0.8984178209857429,16.252805557468232,11.199988986226597,0.8462293548846378,0.8024535963329341,152.37497297631927,0.04632026278266177,65
1011030,Draco II,0.7804724795243295,74.24664118451958,26950.048387323463,0.5283509633257968,13.58429790482663,7.324883884719938,0.6631932366559544,0.511143774014574,240.07465775424163,0.03262280129575157,51
1011030,Phoenix Dwarf Galaxy (P 6830),1.0129327064472622,91.78740845059109,48049.38231775502,1.0590177122977822,17.560932078204203,16.122197054356942,0.9367893066510578,0.9061727229719336,82.66616291014708,0.2085606865213756,130
1011030,Pegasus Dwarf Sph (And VI),1.0948901512809328,89.40709815867253,50012.2674955626,1.014337574594277,18.23960166408344,13.375153359760768,1.0132988044037927,1.0333101043432085,97.73970288882664,0.16366235078726646,127
1011030,NGC 55,1.0046559054927109,90.08897514816505,54923.91425818193,1.06392377745858,17.056785285719823,13.109150973676641,1.0171703280860784,0.8615425295554946,112.25733847160984,0.09471005624431927,125
1011030,Boötes I,0.8005926917513247,68.27529295357438,31642.403496014136,0.9273168037361312,15.40227251759674,11.261534790180733,0.8284739265607521,0.8784297224452295,172.10908795512054,0.034004847202478206,29
1011030,NGC 300,0.7778952887007338,65.71432518177912,12088.888069513692,0.5152277056323238,7.7572441313543425,4.983147282623528,0.590864464187703,0.3747655994131959,245.3486888325129,0.027579675624698208,116
1011030,FM2000 1,0.8948600635541859,84.83264327312756,41502.707183934384,1.003460240543147,16.997936859492686,13.139349962640393,0.9623271726806788,0.9563158062729118,117.95684044782637,0.052756152749114715,63
1011030,UGCA 276 (DDO 113),1.01499173180652,84.9072850989517,27843.987641248208,0.8109167582956791,17.552164649474367,10.294197431265717,0.8826897306959625,0.7471868366793835,141.01526168298858,0.030297448509223224,168
1011030,Willman 1,1.011217885674961,82.44351939877893,65010.158552190725,1.0364395926378072,16.406069355977948,10.698937371711224,0.8642270419205796,0.7432550197481245,86.29756087448477,0.042659104604193865,177
1011030,Eridanus II,0.8944932861850097,75.00256465899382,25085.765779431524,0.8200935631420716,19.665749587255537,13.223141546954956,0.8504421260241277,0.7931936640420743,165.7091872284493,0.044779478441468464,62
1011030,UGC 8508 (I Zw 060),1.125529861754402,94.40884164852147,46054.534601472245,0.9995748354299788,20.608321326971886,9.836603174908284,0.9788426767793028,0.9540645259916136,101.51555776764135,0.13980258360631315,160
1011030,Reticulum II,0.91564592644532,81.99253215401009,37332.67541788485,0.9722444489225792,14.315206728984409,11.360316663598649,0.8614296232075466,0.8437111922425364,118.51080470142121,0.11544096152141947,139
1011030,Pisces Dwarf,1.0228895358880372,85.08274307675723,27168.09419147864,0.7698662857587188,16.88899996471147,12.283378146125289,0.9136926726977876,0.9741075658205454,145.0864705138872,0.053374287487620416,133
1011030,Antlia Dwarf,0.8839869202987131,78.42533700143288,17788.052250397624,0.7455039704494278,17.379652362926365,13.597884422320336,0.8383535358220191,0.8656523764682234,176.5383400174903,0.04916882320695815,25
1011030,Pisces V (Andromeda XVI),0.6541242926267996,68.57102926820836,17158.094970493334,0.5743771542496136,11.142931778003065,7.249103300682763,0.6974890228918232,0.5339058379217926,209.11773379805462,0.029662701515655417,138
1011030,Andromeda XII,1.0997255829146304,84.55071338257194,29573.752776063244,0.9447047196633804,16.73131269890867,8.372133710070852,0.9090485959039798,0.7126268812166483,139.70309375610384,0.06583360489308465,9
1011030,Andromeda VIII,0.495218624155756,54.67076466343154,24827.111367277597,0.7119668636519755,13.527322140938516,7.696233164179469,0.5323859138459497,0.7539615471023271,204.57719618119484,0.029234410686047707,6
1011030,Dwingeloo 2,0.7903818068131317,72.9043732550405,13539.045166509317,0.6354085560498113,12.161492887008949,4.240538577392792,0.7307383019441318,0.5669208913852677,225.44206318907584,0.031152283068152983,53
1011030,Andromeda XX,0.9647674237096456,79.49233565088491,26874.778657437208,0.7281946854730177,12.906678662154162,8.444993716268383,0.7129873275906917,0.6024562221883831,180.44340061788918,0.03952169622367574,14
1011030,Aquarius II,0.7865873328149113,73.938990627882,30500.450245612687,0.6918356933385172,12.641536443465405,7.269214131571587,0.8350222247210649,0.7174633855231112,217.56844622343812,0.03421451281814192,27
1011030,KK98 35,1.1200135078221256,91.14842459525049,80121.65497918753,1.163386801416222,21.16744242365353,16.21143674780904,1.0450526367947006,1.0909354302248782,71.94659159702432,0.2668248366078867,83
1011030,Sextans Dwarf Sph,0.6869316944185914,65.09683414618381,28378.29589615496,0.6238905509113511,14.317602651507013,8.02275946266049,0.6574388482181737,0.6116329428822885,208.66339491428602,0.030761479036043763,149
1011030,UGCA 292,0.885536232540781,78.34877280952665,21201.624572520293,0.9243501595790552,14.568679883006654,10.754650816617978,0.820548687334381,0.8989014005104772,161.1679635490656,0.04488968959604312,169
1011030,Canes Venatici II Dwarf,1.059335517707923,82.3863866501386,45395.87674396692,1.0492804342220132,19.167029738853667,15.185415624939015,0.9662288389043524,1.00816785613877,93.22697713568172,0.3087296088594771,35
1011030,Ursa Major II Dwarf,1.091604723101805,95.5622894800178,63561.528596085096,1.1108833619676317,26.95594394872916,16.036888134918765,1.140321571747602,1.0850465648901948,62.079040960913076,0.19308279864664835,174
1011030,M32 (NGC 221),0.9161958952378932,71.97319060780944,28236.460898517475,0.8957437177311807,12.512652806158755,9.280556569523986,0.8342525363764117,0.7181284102101755,191.3556556790731,0.041249064226768994,105
1011030,Pictor II,1.0568916433179931,88.16967750209362,55068.55633565878,1.1325569595206058,23.278072994138665,14.45171493895998,1.1201247801815726,1.0489534509044809,68.14486722580365,0.2295639262988524,132
1011030,Leo IV Dwarf,1.057588807402366,90.26828052377616,59074.757062448094,1.0740586928592208,21.081241031094052,18.023784808613048,1.1307631258957906,1.087909232255403,42.13927780061401,0.29443013282453634,100
1012036,Ursa Minor Dwarf,1.0422399427832807,89.96086595670326,98554.9244032376,1.2617452685156412,17.722528009457427,11.64047818347964,1.0298619957751216,0.8654685809784373,114.2429142402727,0.040040122219084366,175
1012036,NGC 5102,1.0838066433935338,87.42033790360647,61057.801087786094,1.1101890893066226,16.69803490549397,15.320563315387542,1.0195140180062998,1.2237938579427745,96.3276661713287,0.1766751460637046,122
1012036,Sagittarius Dwarf Sphr SagDEG,1.1031893226041898,86.38740555371935,37760.297754198655,0.9449377536265696,21.297655163250155,13.206953989173725,0.92294155502709,1.0900704029162882,94.7475554201942,0.06893376539976792,142
1012036,NGC 147 (DDO 3),0.9010700207311032,73.08739211607418,26452.023935786543,0.7349798888291512,13.950991466746473,8.891444896870148,0.6845019112298131,0.6364920023673626,188.1888596300888,0.032254327635960145,110
1012036,Cas 1 (KK98 19),0.92045452162592,87.39965478783462,28858.18605649493,0.9608917741491264,17.713005550591372,8.561440135003629,0.9395780880307028,0.8280949763870133,163.47400982295636,0.05355349479636429,39
1012036,Cassiopeia III (Andromeda XXXII),0.9773393857316676,79.02053203873754,27352.60800184429,0.8620557442366811,16.798459960304175,12.808058600732474,0.8617488158247271,0.7385965144843541,173.94436824562425,0.05390649306760365,42
1012036,KK98 77,0.7210485955320941,61.09925780047821,23450.36844242372,0.6489637303791339,11.25341517174597,9.896907113409895,0.6706090480635,0.8490398850112508,194.80811494720317,0.032830905619621216,84
1012036,Andromeda II,1.0707485763169586,87.14950915246081,30312.894630247552,1.0435801404086185,20.890411744717287,12.632183924395836,1.0229899346264646,1.0108561167457226,76.5193020550557,0.14448057002876502,2
1012036,Andromeda XXVIII,0.948278565964271,82.03346487439111,32731.49882087898,1.0914318177580644,16.88879294932973,15.697212610854034,0.9742024620434072,0.9651487341106478,96.88597810995478,0.09998678579145737,22
1012036,Antlia B,0.6582880821817667,64.78120749803529,25553.920603316757,0.6866362205005851,13.04140276801201,6.8076032065148695,0.4878920939370595,0.5532375583037834,251.05565184103028,0.02951313766547592,24
1012036,Cetus Dwarf,1.069519009697295,94.70398909598238,52783.92977520687,1.06755677889713,23.61566376694148,16.148566697852555,1.1095398405795578,1.0541011251881391,54.6758863967583,0.5266772840337739,43
1012036,Ursa Major I Dwarf (UMa I dSph),0.9522371881698534,89.2474945834798,39771.744753244486,0.8908681720210123,16.800123193461534,10.840183010162981,0.9418621318211104,0.919455476937498,151.70361150768838,0.0492554414867612,173
1012036,Andromeda XII,1.0680728996553408,86.28341677163618,28113.084955236558,0.7957300339833313,15.986303091952696,9.319620253494264,0.9149441200157322,0.7033450117937312,121.9271027200067,0.06718138156882257,9
1012036,Grus II,0.9147094178897948,74.75294593823162,16864.304866850267,0.7843988936337472,16.5504201951936,10.488506120116359,0.8070650520797095,0.7873825287545566,170.60403910993713,0.038014524378673364,67
1012036,UGCA 15 (DDO 6),0.8682981120010125,79.54902641860708,26130.381836915487,0.8961470770548239,14.690086709953418,13.018008779049056,0.8291625318442313,0.8183263544064299,131.14024533584006,0.03496618408624952,167
1012036,Andromeda XXIV,0.7070797731926726,68.70748070485904,13430.368274477669,0.5401136044944757,13.770138539256154,8.13374915405705,0.6303357519393747,0.5226721875551437,223.3658224660417,0.03130346803562223,17
1012036,"Sextans A (92205, DDO 75)",1.0601794846164374,87.50200501531214,29401.44543660164,1.0374252277049556,17.527664059988375,16.035424508311518,0.9651056342955956,1.0793622974730872,105.52895696136456,0.11975596510584753,147
1012036,Sextans Dwarf Sph,0.6825754365322345,64.26487085231483,17349.807205209432,0.7115056736417839,13.399277355430494,7.982080652837949,0.5996740140931671,0.6891374035103061,222.66729198915988,0.031132167408660538,149
1012036,Draco II,0.8693154788616012,72.39455193294131,23465.632110893755,0.5770730451794933,12.00859848884317,6.435404338174952,0.6930449455973089,0.6285599624094471,258.5129132079776,0.033879573684722934,51
1012036,Boötes IV,0.9186784472419376,82.20793291807827,41166.140684873884,0.7607153604368517,14.320084759179053,8.095680947587471,0.8445595291712854,0.7616715333869011,174.79250339719738,0.0495815449310929,32
1012036,Pictor II,0.9425114948910996,93.01356676478196,65321.74188324111,1.2576782755688336,22.645893932658034,15.29879175616405,1.186641533866179,1.0164586883272588,56.08216805422435,0.2238476958235005,132
1012036,NGC 3741,1.0618305847756306,88.73682858635445,73924.09342486189,1.0872957868502169,19.15094026520764,15.639673945166841,0.9688537947115,1.066562754517756,51.38614337975864,0.4339137821039519,118
1012036,MB 3,1.0566754462152188,90.99318473112992,89048.7485740343,1.2991111962672637,17.977289266894015,15.232492072832338,1.05140066473739,1.0746211298824104,62.01212843529994,0.32951173489924024,107
1012036,Eridanus II,0.9185028219388852,71.81422802825409,34121.375540589965,0.8741653516389589,17.40198872485037,13.207385118147798,0.7903999560125237,1.024262359296784,125.5106459804483,0.04527033809605519,62
1012036,IC 10 (UGC 192),1.0559005303080615,87.6252617515152,68534.7086465802,1.015986971534039,19.627309384083432,18.24853287910978,1.1176385625172398,1.1726484806356672,63.445637737802926,0.2637333135003741,76
1012036,Triangulum Galaxy (M33),0.9413250161246328,81.83059871855242,34714.50283388846,0.943600134528928,15.297700066048613,10.451137168284278,0.8775336765791824,0.8052233859320996,147.64692047828143,0.0343440100636313,151
1012036,Pisces IV (Andromeda XIV),0.9177710587195204,82.48027577778701,31773.61624367667,0.7133694740750622,15.5189462293725,11.899671443032751,0.8806444760996498,0.9398613374872038,153.56215931335515,0.04939554603536889,137
1012036,Dwingeloo 1,0.9656857937855744,86.5098811929673,26878.01502746876,0.8219745060728273,15.232616282726159,13.714167335394777,0.8661301628547732,0.8716560252160351,141.54949487577713,0.05970816010829784,52
1012036,Tucana Dwarf,1.0411437067787683,91.31169531725344,77056.03401471376,1.1505657862047116,18.13362966750232,14.821959626016364,1.0082576706625248,0.9243333559971456,69.96239379048536,0.35145420591820953,153
1012036,KKH 37 (Mai 16),0.8764424690825873,74.67111918139894,22529.303932766343,0.8838110098393476,18.329120749231752,13.86204254566998,1.0611161165376102,1.0192873989120022,119.55833669790657,0.08699519366837105,87
1012036,Pisces II,0.891160114001205,81.77452046982799,33701.180261924295,0.9565379264061415,16.810446651191594,11.234706634986555,0.8786891750419381,0.7462522988721518,166.68032900646216,0.044145243751739886,135
1012036,Andromeda XXII[57],0.9525041870804636,87.84405062513426,25736.161501983188,0.9375332207840632,19.551155249556786,12.341394675266102,0.9492497841113609,0.7871287551122607,141.97541567694188,0.07027988931317343,16
1012036,Andromeda XX,0.9526387261913196,86.49164454751279,14810.985859574092,0.6924054829371297,13.502396585071526,8.886043086363571,0.7667392895259457,0.5401727632105409,203.7823962150581,0.04063821763503495,14
1012036,UGCA 105,0.8970512635066616,80.05762982026458,29654.01430770752,0.7348529374782554,15.295328952854993,14.348690885580508,0.8815000825438745,0.9432917889861654,163.6923042440425,0.035374942436992685,165
1012036,ESO 383-087 (ISG 39),0.912602540645974,76.66020720415527,19931.03212094144,0.7153938065525031,11.764024992388912,5.14626599536058,0.632465969209976,0.5912276906137239,198.89436476774898,0.03210908550909242,58
1012036,Pisces Dwarf,0.9126622106996212,81.48373722067666,23652.571133668647,0.7189760448068664,15.744031668091733,13.192437749564624,0.9125294035412859,0.9664834929337446,141.39298947361164,0.051004050504025344,133
1012036,Indus II,1.1036508576198736,91.66382803297243,34514.388481408365,0.9063971222252972,16.44357864379129,14.731762249514821,0.9597982420963036,0.8750617254481363,83.12643234787423,0.08394405551709594,82
1012036,M32 (NGC 221),0.9134992294285016,76.38169399874805,31994.406477525343,0.8660772841062369,14.31513408047218,10.015783997298943,0.84864675651913,0.8048564260876346,196.95712648638928,0.041500240585539035,105
1012036,KKH 11 (ZOAG G135.74-04.53),0.8627825882849789,83.70607708006689,37527.777252411564,0.9523498559000828,16.856222936231614,13.239981709607955,0.93741519786498,0.8569233419394404,93.3041195143263,0.10058175074356868,85
1012036,Pegasus III,0.6971173002216535,72.07216424325911,48891.09268049996,0.9972427294158779,12.273822443552476,8.616374233926841,0.8724048527191639,0.7522330694653465,189.08829365721627,0.024147790404644875,128
1012036,Donatiello I,1.0681586183701366,90.97847627892963,47287.475621075515,1.091072749542986,18.28285299973416,11.735360225248769,1.0924957470254957,1.0521061691252709,56.94947803593912,0.18377772082064348,49
1012036,Horologium I,0.9714142255920456,78.41145439389183,23152.83376824585,0.7877269824209402,16.126532041926048,9.671927420232736,0.8973609600457662,0.7786895435357943,186.989467279824,0.04669468119088505,72
1012036,NGC 247,0.9094163148106852,78.52232863495813,25713.891889974893,0.6134543752973971,13.473662091980513,9.339959803475931,0.7456122148316809,0.8016669025532994,185.9712606550956,0.037951967055345766,115
1012036,Andromeda XV,1.0881332904318073,91.80700113557647,49830.08634926978,0.9685907414234278,17.416594734949655,16.756757009132134,1.1306106179899498,1.1080527477258122,67.50837027327515,0.19214610080964634,11
1012036,Andromeda XXV,0.8029301074291055,84.39446435360422,29245.169750684126,0.9178705173087724,14.512559318197527,10.687507764752773,0.8203852701955012,0.6238888299652156,201.52815728789318,0.042009706352078124,20
1012036,Tucana III,0.9910625965256664,86.81041442472237,25382.5364897104,1.0142900792694978,15.67443983463489,10.110859434335381,0.9283677648084736,0.7837546522509854,127.29149694205336,0.05437913949808404,155
1012036,KKs 3,0.8261648195620253,82.04292536384327,14640.655654756787,0.7733847246854995,10.557348651421801,7.5496064232866384,0.5939733129590082,0.6171342841219697,209.58998393930847,0.03566210883855925,93
